"log_IC50, mM","log_CC50, mM",log_SI,yj_AvgIpc,yj_BCUT2D_CHGHI,yj_BCUT2D_CHGLO,yj_BCUT2D_LOGPHI,yj_BCUT2D_LOGPLOW,yj_BCUT2D_MRHI,yj_BCUT2D_MRLOW,yj_BCUT2D_MWHI,yj_BCUT2D_MWLOW,yj_BalabanJ,yj_BertzCT,yj_Chi2v,yj_EState_VSA1,yj_EState_VSA11,yj_EState_VSA2,yj_EState_VSA3,yj_EState_VSA4,yj_EState_VSA5,yj_EState_VSA8,yj_FpDensityMorgan1,yj_FpDensityMorgan3,yj_Kappa3,yj_LabuteASA,yj_MaxAbsEStateIndex,yj_MaxPartialCharge,yj_MinAbsEStateIndex,yj_MinEStateIndex,yj_MinPartialCharge,yj_MolLogP,yj_NumAromaticHeterocycles,yj_PEOE_VSA6,yj_PEOE_VSA7,yj_PEOE_VSA8,yj_PEOE_VSA9,yj_SMR_VSA6,yj_SPS,yj_SlogP_VSA3,yj_SlogP_VSA4,yj_SlogP_VSA7,yj_VSA_EState1,yj_VSA_EState3,yj_VSA_EState4,yj_VSA_EState5,yj_VSA_EState6,yj_VSA_EState7,yj_VSA_EState8,yj_VSA_EState9,yj_fr_Al_COO,yj_fr_Al_OH_noTert,yj_fr_ArN,yj_fr_Ar_NH,yj_fr_C_S,yj_fr_Imine,yj_fr_NH1,yj_fr_NH2,yj_fr_Ndealkylation2,yj_fr_aldehyde,yj_fr_allylic_oxid,yj_fr_amidine,yj_fr_bicyclic,yj_fr_furan,yj_fr_imidazole,yj_fr_imide,yj_fr_methoxy,yj_fr_oxazole,yj_fr_oxime,yj_fr_thiazole,yj_qed
0.6217773578259802,1.5170420073059672,0.8952646494799872,1.7943562967745845,12679.103071303894,-12.550184122763582,771.7792857633686,-101.6236155552706,0.2879944600377921,0.20178052842943606,0.402054047644716,1278212.7439001591,0.9767262749259159,13.53467769001898,2.1941161770006494,-0.0,-0.0,2.6238575419539543,2.704207595181418,9.606107556128423,4.278295976702828,5.44050220971118,1.414286366354822,27.42988784202017,1.0957090850738307,3.559983820191927,60.53210843726032,0.1333794992941071,0.1504509490932007,0.2819554372509923,-0.7835908691678749,7.4910646128286595,-0.0,7.3242487986590845,25.518432505322327,7.7167638140855725,2.945374479351466,2.261302226078905,9.035077479745842,0.0,4.9944639877162915,-0.0,2.130906019621574,-0.0,7.614083180622881,3.2516169991424966,3.889760503237019,4.086130041801581,2.8930576307412124,0.0,-0.0,-0.0,0.010454525274894154,-0.0,-0.0,0.10780051657524192,-0.0,0.08590765131934582,-0.0,-0.0,-0.0,-0.0,1.055662053794539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5042229418275084
1.6387134168211366,1.8599543364125866,0.22124091959145004,1.578504343070547,10782.866666925214,-15.28480591307979,684.8721312552616,-145.12325105567623,0.2878827705868763,-0.7542063102704718,0.40199063302236165,1120379.1712246174,1.1719714496778824,12.563604809912288,2.4128492035477525,-0.0,-0.0,0.0,5.228426403724701,4.623325782201741,6.1199718316494005,9.405100701307449,1.7486083555806444,44.950301583358666,1.1746390889431024,3.5603637006946838,10.662853192360235,0.08647600336247964,0.18766736639556272,0.46401610555045986,-0.4911569652065124,6.85834360370763,-0.0,12.585498074028932,20.996494599316872,3.417190300184509,7.551932165260191,4.557562762301338,9.916645689573969,4.005958000576288,4.049205510723815,-0.0,0.7637754110275161,-0.0,4.814909684993312,1.820120949590359,2.7258652614501506,7.670295573916752,3.638113757972582,4.875141883913583,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3183756482135967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2920313496251747
2.3188322535260015,2.8025172777480525,0.4836850242220508,1.9679576339451337,13528.453508372455,-13.190280054987575,810.7512126875132,-114.56752835448918,0.2879052453100147,0.14654815035653396,0.40205404864898847,1269123.0422665633,0.7562362769006366,14.32684537038896,2.6527893710625667,-0.0,-0.0,0.0,7.519274121705166,7.57268483744444,6.410352523507041,11.21294770675861,0.7776304459775067,7.182603854178394,1.2258533514754377,3.7234054354041093,68.34045667612111,0.13337612393486892,0.18822217792812437,0.46770695908357335,-0.7835909295877107,11.4760875886302,-0.0,11.03028455368997,34.02149652738254,9.682682966877053,0.0,3.060400054827311,10.729355867934434,0.0,7.068178001174053,-0.0,2.1868579838757247,2.124141721993296,3.512947121199479,5.171187195120368,4.175976315100692,9.140840565441554,4.216816836301637,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.34480196227084026,-0.0,-0.0,-0.0,-0.0,-0.0,1.5183818794615498,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.725491228932424
0.05263490794554661,0.7611502301877958,0.7085153222422491,1.6982860221698133,11184.933788864482,-15.052009694049492,681.3249838535247,-145.51291619631778,0.2879714714409903,-0.1345465439604467,0.4020381195304456,1119789.5119149487,1.0939650807361798,13.156955391448047,2.3782966323747856,-0.0,-0.0,4.975803765285281,4.316261039517526,11.937815348550016,4.705706468799661,9.58277949390681,1.9244605214616821,52.460032711172204,1.3341329369964348,3.6431751725434776,431.17537518414724,0.24554496608287554,0.09090400718191319,-0.22683124275030572,-0.5411558283530281,6.515108574679306,-0.0,14.368632421841196,24.078327541143892,6.484776838459461,2.851730759072265,4.461185986216223,9.121650557071181,4.783196925908724,4.049205510723815,-0.0,0.0,1.4421568444309207,3.7619438611435934,1.552269261858264,2.6750994852756116,6.222104776012804,4.545340880259331,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.30879707483545304,-0.0,-0.0,-0.0,-0.0,-0.0,1.3183756482135967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.418760939740956
1.0267965504590002,1.897891626633099,0.8710950761740986,1.70880726169834,11206.658520882984,-15.053097953718465,681.4728007233693,-147.38488408660848,0.28797144876125785,-0.7742558450547938,0.4020381206045391,1119786.519904236,1.093736074493,13.358931489539762,2.4578908480003485,-0.0,-0.0,3.937326804374619,5.393384663833859,12.497472509535195,4.705706468799661,9.710358850058492,1.9093984213058934,49.24774149412337,1.3267245409537698,3.6600787568121262,440.40224410318183,0.24573472900806484,0.09004483579897965,-0.2279201508452203,-0.531833118254409,6.714793216142052,-0.0,12.585498074028932,24.25073693747178,0.0,9.031111539999253,4.8788726353108505,9.090775426218821,4.783196925908724,4.049205510723815,-0.0,0.7280709838767594,1.4536758885443428,3.7648994367658757,1.566440161059148,2.677691116878076,6.231530485178437,4.590759849878599,1.883681061398403,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.30879707483545304,-0.0,-0.0,-0.0,-0.0,-0.0,1.3183756482135967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1445438742360223
2.0419474981456163,2.0419474981456163,0.0,1.9153183460329783,13776.722581160133,-13.642568517912716,818.1041659057603,-125.4116109042579,0.2878066518430637,0.05590250720662272,0.40198324622207193,1266559.1311378162,0.7996755738395458,12.341808603615391,2.643697066819819,-0.0,-0.0,0.0,5.994706870402859,7.683528089125724,7.535507622580747,9.30567128553264,0.7776304459775067,6.8568372445027705,1.207864925931653,3.6683664624097436,11.939323891783381,0.015492977259203098,0.21494016556781578,0.7122762300138242,-0.43609585400035716,8.711290640400415,-0.0,12.865574760829062,32.36960996278758,6.130427499026584,0.0,4.525912472216131,11.596304264439578,0.0,7.068178001174053,-0.0,0.0,-0.0,1.976027279030417,2.5127952195391146,1.0823971464805562,16.903104018701512,4.619812942271246,3.5566638035351943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5183818794615498,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5853394740119521
0.5089477029896037,1.0182536410806673,0.5093059380910636,1.903457944897595,13395.039019722548,-13.172481698094222,801.0199066814406,-123.32279801301007,0.2878056524056983,0.1237649518377671,0.40197157421856466,1269283.6406756446,0.7462855318919173,12.106093740534481,2.601233593332069,-0.0,-0.0,0.0,5.994706870402859,7.683528089125724,7.753849339385677,8.413034203971142,0.7557711108136538,7.446649375592227,1.2369782049406517,3.651268930194935,25.58638506133825,0.012951823027787458,0.2142331162616095,0.7034295061735247,-0.4568180962357163,8.291044052284864,-0.0,13.702836729768537,29.534009799905295,6.130427499026584,0.0,3.358778331438274,11.700014505876439,0.0,7.068178001174053,-0.0,0.0,2.147186409530167,1.9690979126195893,2.5048428673495544,1.0369225864708962,18.531195635315147,4.584184785125212,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.34480196227084026,-0.0,-0.0,-0.0,-0.0,-0.0,1.5183818794615498,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6418414305560028
1.6063068226140549,3.064727578667474,1.458420756053419,1.9261615298709895,13774.200438768665,-13.630305219292277,818.0715551161688,-125.18143550251328,0.28780662303709437,0.05685252945257785,0.40198320436870777,1266629.0013768564,0.7794626370538804,12.426147697612882,2.666881191399598,-0.0,-0.0,0.0,5.994706870402859,7.683528089125724,7.753849339385677,9.30567128553264,0.7470098063850622,6.756162447942814,1.2696021305108682,3.6837787375945363,11.948322626774521,0.015492977259150153,0.21522325231566172,0.7158699368220632,-0.4360958540500046,9.272581372555754,-0.0,13.702836729768537,32.36960996278758,6.130427499026584,0.0,4.525912472216131,11.437803176626462,0.0,7.068178001174053,-0.0,0.0,-0.0,1.982564822389338,2.517640810829208,1.0849977098399841,18.762890060056247,4.621517730614818,3.5578733649732124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5183818794615498,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.49670890214791197
2.876199519541548,2.876199519541548,0.0,1.6165917143058917,11380.88276840451,-14.93418050174486,687.7839953156569,-138.2988699121207,0.28820562530134364,-0.15186533861634283,0.4023307314451643,1121822.0355848754,1.2581836926043721,13.776134257619882,2.4719988610927635,2.516301283364824,-0.0,5.7434485061877485,3.008320834342508,10.665554081977673,0.0,3.003419440552147,2.062713188520199,45.127898290595795,1.1437273568687831,3.5921925543914703,343.64109652094,0.34599544051946907,0.00947688808573452,-1.418789596111026,-0.8451327446443277,5.904460569649005,-0.0,9.694167622807178,24.05567049345346,5.618015029983581,4.285745149481284,0.0,9.582457515739438,5.92852998159983,4.049205510723815,-0.0,3.8452932971921903,2.3374872926516956,1.6151180553552105,-0.6327103067931624,1.856971943778698,4.318834266851584,3.0342785161206964,1.59375604647718,0.03799049554856938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3183756482135967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.644293217523016
1.8070648656197081,2.4527504235381876,0.6456855579184794,1.255138310803062,9523.098922735226,-15.10782217737317,643.4964504598825,-145.27764497838388,0.28777577661812476,0.0003654467933656424,0.40195946120487536,1148593.2263588286,1.148146742357831,8.403915220053822,1.818900043725716,-0.0,-0.0,0.0,2.743204418355544,6.436023043410236,5.800007235386051,0.0,1.1482847255676965,10.344590960324837,0.5773346697485252,3.164408643782795,72.02671617297352,0.016287008631182636,0.167560506424946,0.3524655536657868,-0.4801111791099528,2.1387309776233967,-0.0,0.0,20.173141862208666,3.4759009265098415,0.0,0.0,14.014582087161614,0.0,5.148536890684751,-0.0,0.0,-0.0,5.525158371687304,4.414705358136003,0.0,9.77736320299842,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08590765131934582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0487423917494745
2.4821058168907246,2.388494855420458,-0.09361096147026633,1.3552163073417145,8996.893246848784,-14.854430075447334,625.4119968122969,-137.88891383892437,0.28776068183253933,0.00034932152587634137,0.40195525027594137,1156228.2130347993,1.1357095125970047,8.363776540716477,1.775521023526621,-0.0,-0.0,0.0,2.896921395791994,7.636702002580592,4.920032548352078,0.0,0.9881597191223767,14.083391810931953,0.5489511986656731,3.164408643782795,68.0820812394283,0.009635274801122739,0.2203416465629086,0.7864911170364083,-0.48448789637489914,1.965805264586492,-0.0,0.0,20.04796831413653,3.7097108413830377,0.0,0.0,14.014582087161614,0.0,5.961401364171422,-0.0,0.0,-0.0,5.180095777454343,6.182081905330212,0.4856503529166555,8.373710384392991,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08590765131934582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0448764332922984
1.1411020427679965,2.163275021719188,1.0221729789511913,1.7229918975116836,10433.679760692045,-15.484578423112831,662.56521459542,-159.18649583085588,0.28780474356531316,-0.06113541957749621,0.4020447304748249,1144447.4498235197,0.9388434215946068,11.502114668724756,2.35946799971922,1.6686356135938003,-0.0,2.6238575419539543,4.2374458210574515,8.884776224919387,5.800007235386051,7.298703574444476,1.6773449912148883,27.847207834313828,1.064356504851184,3.5119254569929836,275.1612873837151,0.08062181104935531,0.09110668110164852,-0.46341586785663846,-0.6166726981784542,4.651898651895915,-0.0,8.3826906696356,24.605110274947503,8.087265907319228,2.9159327451438704,2.4213218188141865,12.267784694344721,0.0,6.600696764429399,-0.0,0.0,2.70889944435362,-0.1422869422741641,4.726989812031721,0.0,16.627603926531897,2.9186550824065316,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.30879707483545304,-0.0,-0.0,-0.0,0.20976902957759355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7701449440752974
1.920745634039546,3.1543327869271462,1.2335871528876006,1.646525473277049,9369.48334477952,-14.399122794969237,589.9695022290422,-136.39331348182924,0.2879119637419876,-0.1894442730914324,0.40205643244717315,1264544.1928694963,1.1452133548614722,12.440217454878049,2.1386469112987028,1.6686356135938003,-0.0,5.185948150506442,7.038528396707987,7.852737871583171,0.0,3.003419440552147,1.6547814053177816,35.875343413675374,1.2388176635696977,3.5609519503745624,270.708206347977,0.21872896815513435,0.07640190688027067,-0.5265178619791916,-0.8772738857660113,4.430198885455166,-0.0,5.569922185919848,16.828827456403733,6.221280566335959,9.092295668465109,4.118110575403686,10.215235904929685,2.3634026425107075,4.147148816232518,-0.0,3.7511577433206784,2.4370069149057056,0.21922544173912825,3.6767196467520535,1.8919337796274667,3.990644707578062,2.1112515814658988,3.5454229728415334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6758820020171291,-0.0,-0.0,-0.0,0.1573124141294129,-0.0,-0.0,-0.0,2.3075394773791453
2.6438454237610527,3.028208330167622,0.38436290640656895,1.6635343809880905,9859.521264529034,-14.370484128690887,579.6538673133101,-143.64561616047774,0.287912066888611,-0.19749699721438596,0.4020565084624493,1279745.6393719509,1.1655171982377226,12.893052487808601,2.097015005674781,2.428666513719813,-0.0,4.170240113009935,7.098766903452544,4.827949628677854,0.0,0.0,1.7283930525536242,35.37594516008278,1.1953265007032872,3.573880016858269,269.3719035264114,0.218728968155501,0.10334279129318379,-0.6385104887127225,-0.8772738857655782,3.007352044694179,-0.0,3.3181025158851645,16.871699714412774,6.221280566335959,9.092295668465109,4.118110575403686,10.028293684183154,2.3634026425107075,2.777037520603167,-0.0,3.73448755092926,3.034871570685698,0.7166144851246382,1.787938754499744,1.8374543288302285,1.6266071054455005,1.9504562006862582,3.4665883289092645,-0.0,0.16935711582533133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2030355293094811,-0.0,0.6758820020171291,-0.0,-0.0,-0.0,0.1573124141294129,-0.0,-0.0,-0.0,1.8831507445360727
